2024-06-01 21:06:28,203 - root - INFO - N_EPOCH: 100
2024-06-01 21:06:28,203 - root - INFO - LEARNING_RATE: 8e-05
2024-06-01 21:06:28,204 - root - INFO - HIDDEN_LAYER: 28
2024-06-01 21:06:28,204 - root - INFO - HIDDEN_WIDTH: 128
2024-06-01 21:06:28,204 - root - INFO - EXPERIMENT_NAME: exp_put_10_gen
2024-06-01 21:06:28,204 - root - INFO - Model type: AmericanPut_gated3
2024-06-01 21:06:28,824 - root - INFO - train set size: (8000, 9)
2024-06-01 21:06:28,824 - root - INFO - test set size: (2000, 9)
2024-06-01 21:06:28,825 - root - INFO - Initial MSE train: 631.5437, Initial MSE val: 634.0108
2024-06-01 21:06:35,536 - root - INFO - Total number of learnable parameters: 463373
2024-06-01 21:06:38,532 - root - INFO - Optimizer: RMSprop
2024-06-01 21:06:41,143 - root - INFO - Epoch 1, train loss: 295.0234, val loss: 286.1548
2024-06-01 21:08:35,424 - root - INFO - Epoch 44, train loss: 283.8289, val loss: 282.8434
2024-06-01 21:08:38,021 - root - INFO - Epoch 45, train loss: 283.7712, val loss: 282.9538
2024-06-01 21:08:40,778 - root - INFO - Epoch 46, train loss: 284.0215, val loss: 282.5079
2024-06-01 21:08:43,421 - root - INFO - Epoch 47, train loss: 284.0071, val loss: 283.1211
2024-06-01 21:08:46,090 - root - INFO - Epoch 48, train loss: 283.7275, val loss: 282.5766
2024-06-01 21:08:48,671 - root - INFO - Epoch 49, train loss: 283.8931, val loss: 282.8772
2024-06-01 21:08:51,309 - root - INFO - Epoch 50, train loss: 283.9789, val loss: 283.2922
2024-06-01 21:08:53,891 - root - INFO - Epoch 51, train loss: 283.7663, val loss: 283.4704
2024-06-01 21:08:56,584 - root - INFO - Epoch 52, train loss: 283.7678, val loss: 283.2109
2024-06-01 21:08:59,157 - root - INFO - Epoch 53, train loss: 283.6305, val loss: 283.0791
2024-06-01 21:09:01,791 - root - INFO - Epoch 54, train loss: 283.3969, val loss: 283.4383
2024-06-01 21:09:04,403 - root - INFO - Epoch 55, train loss: 283.2058, val loss: 283.2879
2024-06-01 21:09:07,027 - root - INFO - Epoch 56, train loss: 283.0692, val loss: 283.9851
2024-06-01 21:09:09,551 - root - INFO - Epoch 57, train loss: 283.1664, val loss: 283.3952
2024-06-01 21:09:12,174 - root - INFO - Epoch 58, train loss: 283.0235, val loss: 284.0812
2024-06-01 21:09:14,798 - root - INFO - Epoch 59, train loss: 283.2518, val loss: 284.3568
2024-06-01 21:09:17,441 - root - INFO - Epoch 60, train loss: 282.9344, val loss: 284.0051
2024-06-01 21:09:19,965 - root - INFO - Epoch 61, train loss: 282.7564, val loss: 284.3685
2024-06-01 21:09:22,593 - root - INFO - Epoch 62, train loss: 282.4829, val loss: 284.8989
2024-06-01 21:09:25,219 - root - INFO - Epoch 63, train loss: 282.7067, val loss: 285.2570
2024-06-01 21:09:27,881 - root - INFO - Epoch 64, train loss: 282.8125, val loss: 284.3641
2024-06-01 21:09:30,436 - root - INFO - Epoch 65, train loss: 282.6209, val loss: 283.8479
2024-06-01 21:09:33,041 - root - INFO - Epoch 66, train loss: 282.6895, val loss: 284.1376
2024-06-01 21:09:35,688 - root - INFO - Epoch 67, train loss: 282.6264, val loss: 283.8331
2024-06-01 21:09:38,311 - root - INFO - Epoch 68, train loss: 282.4196, val loss: 284.2169
2024-06-01 21:09:40,851 - root - INFO - Epoch 69, train loss: 282.4722, val loss: 284.9735
2024-06-01 21:09:43,522 - root - INFO - Epoch 70, train loss: 282.6975, val loss: 284.5907
2024-06-01 21:09:46,148 - root - INFO - Epoch 71, train loss: 282.7542, val loss: 284.0302
2024-06-01 21:09:48,694 - root - INFO - Epoch 72, train loss: 282.5280, val loss: 284.0099
2024-06-01 21:09:51,266 - root - INFO - Epoch 73, train loss: 282.5538, val loss: 284.5768
2024-06-01 21:09:53,842 - root - INFO - Epoch 74, train loss: 282.3821, val loss: 284.5437
2024-06-01 21:09:56,457 - root - INFO - Epoch 75, train loss: 282.3902, val loss: 284.4568
2024-06-01 21:09:59,067 - root - INFO - Epoch 76, train loss: 282.3199, val loss: 283.8653
2024-06-01 21:10:01,680 - root - INFO - Epoch 77, train loss: 282.3909, val loss: 283.9742
2024-06-01 21:10:04,322 - root - INFO - Epoch 78, train loss: 282.2992, val loss: 284.5614
2024-06-01 21:10:06,939 - root - INFO - Epoch 79, train loss: 282.0387, val loss: 284.5393
2024-06-01 21:10:09,534 - root - INFO - Epoch 80, train loss: 281.8872, val loss: 284.4195
2024-06-01 21:10:12,155 - root - INFO - Epoch 81, train loss: 281.9337, val loss: 284.4718
2024-06-01 21:10:14,750 - root - INFO - Epoch 82, train loss: 281.8552, val loss: 284.8538
2024-06-01 21:10:17,305 - root - INFO - Epoch 83, train loss: 281.6989, val loss: 284.4877
2024-06-01 21:10:19,938 - root - INFO - Epoch 84, train loss: 281.6455, val loss: 284.5904
2024-06-01 21:10:22,568 - root - INFO - Epoch 85, train loss: 281.6617, val loss: 284.8457
2024-06-01 21:10:25,178 - root - INFO - Epoch 86, train loss: 281.7163, val loss: 284.9405
2024-06-01 21:10:27,754 - root - INFO - Epoch 87, train loss: 281.7828, val loss: 284.8034
2024-06-01 21:10:30,342 - root - INFO - Epoch 88, train loss: 281.6596, val loss: 284.8106
2024-06-01 21:10:32,984 - root - INFO - Epoch 89, train loss: 281.6973, val loss: 284.7933
2024-06-01 21:10:35,562 - root - INFO - Epoch 90, train loss: 281.6457, val loss: 284.6413
2024-06-01 21:10:38,164 - root - INFO - Epoch 91, train loss: 281.5122, val loss: 284.7699
2024-06-01 21:10:40,759 - root - INFO - Epoch 92, train loss: 281.4749, val loss: 284.8893
2024-06-01 21:10:43,454 - root - INFO - Epoch 93, train loss: 281.5003, val loss: 285.2821
2024-06-01 21:10:46,066 - root - INFO - Epoch 94, train loss: 281.4752, val loss: 285.0169
2024-06-01 21:10:48,617 - root - INFO - Epoch 95, train loss: 281.4691, val loss: 284.8693
2024-06-01 21:10:51,150 - root - INFO - Epoch 96, train loss: 281.2943, val loss: 284.9616
2024-06-01 21:10:53,842 - root - INFO - Epoch 97, train loss: 281.2679, val loss: 284.7369
2024-06-01 21:10:56,426 - root - INFO - Epoch 98, train loss: 281.2656, val loss: 284.8835
2024-06-01 21:10:58,961 - root - INFO - Epoch 99, train loss: 281.2697, val loss: 284.8655
2024-06-01 21:11:01,505 - root - INFO - Epoch 100, train loss: 281.2145, val loss: 284.8712
 train loss: 284.2364, val loss: 283.7720
2024-06-01 21:08:24,695 - root - INFO - Epoch 40, train loss: 284.2254, val loss: 283.1755
2024-06-01 21:08:27,506 - root - INFO - Epoch 41, train loss: 283.8492, val loss: 283.4712
2024-06-01 21:08:30,130 - root - INFO - Epoch 42, train loss: 284.0043, val loss: 283.4213
2024-06-01 21:08:32,746 - root - INFO - Epoch 43, train loss: 284.2996, val loss: 282.6490
2024-06-01 21:08:35,424 - root - INFO - Epoch 44, train loss: 283.8289, val loss: 282.8434
2024-06-01 21:08:38,021 - root - INFO - Epoch 45, train loss: 283.7712, val loss: 282.9538
2024-06-01 21:08:40,778 - root - INFO - Epoch 46, train loss: 284.0215, val loss: 282.5079
2024-06-01 21:08:43,421 - root - INFO - Epoch 47, train loss: 284.0071, val loss: 283.1211
2024-06-01 21:08:46,090 - root - INFO - Epoch 48, train loss: 283.7275, val loss: 282.5766
2024-06-01 21:08:48,671 - root - INFO - Epoch 49, train loss: 283.8931, val loss: 282.8772
2024-06-01 21:08:51,309 - root - INFO - Epoch 50, train loss: 283.9789, val loss: 283.2922
2024-06-01 21:08:53,891 - root - INFO - Epoch 51, train loss: 283.7663, val loss: 283.4704
2024-06-01 21:08:56,584 - root - INFO - Epoch 52, train loss: 283.7678, val loss: 283.2109
2024-06-01 21:08:59,157 - root - INFO - Epoch 53, train loss: 283.6305, val loss: 283.0791
2024-06-01 21:09:01,791 - root - INFO - Epoch 54, train loss: 283.3969, val loss: 283.4383
2024-06-01 21:09:04,403 - root - INFO - Epoch 55, train loss: 283.2058, val loss: 283.2879
2024-06-01 21:09:07,027 - root - INFO - Epoch 56, train loss: 283.0692, val loss: 283.9851
2024-06-01 21:09:09,551 - root - INFO - Epoch 57, train loss: 283.1664, val loss: 283.3952
2024-06-01 21:09:12,174 - root - INFO - Epoch 58, train loss: 283.0235, val loss: 284.0812
2024-06-01 21:09:14,798 - root - INFO - Epoch 59, train loss: 283.2518, val loss: 284.3568
2024-06-01 21:09:17,441 - root - INFO - Epoch 60, train loss: 282.9344, val loss: 284.0051
2024-06-01 21:09:19,965 - root - INFO - Epoch 61, train loss: 282.7564, val loss: 284.3685
2024-06-01 21:09:22,593 - root - INFO - Epoch 62, train loss: 282.4829, val loss: 284.8989
2024-06-01 21:09:25,219 - root - INFO - Epoch 63, train loss: 282.7067, val loss: 285.2570
2024-06-01 21:09:27,881 - root - INFO - Epoch 64, train loss: 282.8125, val loss: 284.3641
2024-06-01 21:09:30,436 - root - INFO - Epoch 65, train loss: 282.6209, val loss: 283.8479
2024-06-01 21:09:33,041 - root - INFO - Epoch 66, train loss: 282.6895, val loss: 284.1376
2024-06-01 21:09:35,688 - root - INFO - Epoch 67, train loss: 282.6264, val loss: 283.8331
2024-06-01 21:09:38,311 - root - INFO - Epoch 68, train loss: 282.4196, val loss: 284.2169
2024-06-01 21:09:40,851 - root - INFO - Epoch 69, train loss: 282.4722, val loss: 284.9735
2024-06-01 21:09:43,522 - root - INFO - Epoch 70, train loss: 282.6975, val loss: 284.5907
2024-06-01 21:09:46,148 - root - INFO - Epoch 71, train loss: 282.7542, val loss: 284.0302
2024-06-01 21:09:48,694 - root - INFO - Epoch 72, train loss: 282.5280, val loss: 284.0099
2024-06-01 21:09:51,266 - root - INFO - Epoch 73, train loss: 282.5538, val loss: 284.5768
2024-06-01 21:09:53,842 - root - INFO - Epoch 74, train loss: 282.3821, val loss: 284.5437
2024-06-01 21:09:56,457 - root - INFO - Epoch 75, train loss: 282.3902, val loss: 284.4568
2024-06-01 21:09:59,067 - root - INFO - Epoch 76, train loss: 282.3199, val loss: 283.8653
2024-06-01 21:10:01,680 - root - INFO - Epoch 77, train loss: 282.3909, val loss: 283.9742
2024-06-01 21:10:04,322 - root - INFO - Epoch 78, train loss: 282.2992, val loss: 284.5614
2024-06-01 21:10:06,939 - root - INFO - Epoch 79, train loss: 282.0387, val loss: 284.5393
2024-06-01 21:10:09,534 - root - INFO - Epoch 80, train loss: 281.8872, val loss: 284.4195
2024-06-01 21:10:12,155 - root - INFO - Epoch 81, train loss: 281.9337, val loss: 284.4718
2024-06-01 21:10:14,750 - root - INFO - Epoch 82, train loss: 281.8552, val loss: 284.8538
2024-06-01 21:10:17,305 - root - INFO - Epoch 83, train loss: 281.6989, val loss: 284.4877
2024-06-01 21:10:19,938 - root - INFO - Epoch 84, train loss: 281.6455, val loss: 284.5904
2024-06-01 21:10:22,568 - root - INFO - Epoch 85, train loss: 281.6617, val loss: 284.8457
2024-06-01 21:10:25,178 - root - INFO - Epoch 86, train loss: 281.7163, val loss: 284.9405
2024-06-01 21:10:27,754 - root - INFO - Epoch 87, train loss: 281.7828, val loss: 284.8034
2024-06-01 21:10:30,342 - root - INFO - Epoch 88, train loss: 281.6596, val loss: 284.8106
2024-06-01 21:10:32,984 - root - INFO - Epoch 89, train loss: 281.6973, val loss: 284.7933
2024-06-01 21:10:35,562 - root - INFO - Epoch 90, train loss: 281.6457, val loss: 284.6413
2024-06-01 21:10:38,164 - root - INFO - Epoch 91, train loss: 281.5122, val loss: 284.7699
2024-06-01 21:10:40,759 - root - INFO - Epoch 92, train loss: 281.4749, val loss: 284.8893
2024-06-01 21:10:43,454 - root - INFO - Epoch 93, train loss: 281.5003, val loss: 285.2821
2024-06-01 21:10:46,066 - root - INFO - Epoch 94, train loss: 281.4752, val loss: 285.0169
2024-06-01 21:10:48,617 - root - INFO - Epoch 95, train loss: 281.4691, val loss: 284.8693
2024-06-01 21:10:51,150 - root - INFO - Epoch 96, train loss: 281.2943, val loss: 284.9616
2024-06-01 21:10:53,842 - root - INFO - Epoch 97, train loss: 281.2679, val loss: 284.7369
2024-06-01 21:10:56,426 - root - INFO - Epoch 98, train loss: 281.2656, val loss: 284.8835
2024-06-01 21:10:58,961 - root - INFO - Epoch 99, train loss: 281.2697, val loss: 284.8655
2024-06-01 21:11:01,505 - root - INFO - Epoch 100, train loss: 281.2145, val loss: 284.8712
3
2024-06-01 21:08:32,746 - root - INFO - Epoch 43, train loss: 284.2996, val loss: 282.6490
2024-06-01 21:08:35,424 - root - INFO - Epoch 44, train loss: 283.8289, val loss: 282.8434
2024-06-01 21:08:38,021 - root - INFO - Epoch 45, train loss: 283.7712, val loss: 282.9538
2024-06-01 21:08:40,778 - root - INFO - Epoch 46, train loss: 284.0215, val loss: 282.5079
2024-06-01 21:08:43,421 - root - INFO - Epoch 47, train loss: 284.0071, val loss: 283.1211
2024-06-01 21:08:46,090 - root - INFO - Epoch 48, train loss: 283.7275, val loss: 282.5766
2024-06-01 21:08:48,671 - root - INFO - Epoch 49, train loss: 283.8931, val loss: 282.8772
2024-06-01 21:08:51,309 - root - INFO - Epoch 50, train loss: 283.9789, val loss: 283.2922
2024-06-01 21:08:53,891 - root - INFO - Epoch 51, train loss: 283.7663, val loss: 283.4704
2024-06-01 21:08:56,584 - root - INFO - Epoch 52, train loss: 283.7678, val loss: 283.2109
2024-06-01 21:08:59,157 - root - INFO - Epoch 53, train loss: 283.6305, val loss: 283.0791
2024-06-01 21:09:01,791 - root - INFO - Epoch 54, train loss: 283.3969, val loss: 283.4383
2024-06-01 21:09:04,403 - root - INFO - Epoch 55, train loss: 283.2058, val loss: 283.2879
2024-06-01 21:09:07,027 - root - INFO - Epoch 56, train loss: 283.0692, val loss: 283.9851
2024-06-01 21:09:09,551 - root - INFO - Epoch 57, train loss: 283.1664, val loss: 283.3952
2024-06-01 21:09:12,174 - root - INFO - Epoch 58, train loss: 283.0235, val loss: 284.0812
2024-06-01 21:09:14,798 - root - INFO - Epoch 59, train loss: 283.2518, val loss: 284.3568
2024-06-01 21:09:17,441 - root - INFO - Epoch 60, train loss: 282.9344, val loss: 284.0051
2024-06-01 21:09:19,965 - root - INFO - Epoch 61, train loss: 282.7564, val loss: 284.3685
2024-06-01 21:09:22,593 - root - INFO - Epoch 62, train loss: 282.4829, val loss: 284.8989
2024-06-01 21:09:25,219 - root - INFO - Epoch 63, train loss: 282.7067, val loss: 285.2570
2024-06-01 21:09:27,881 - root - INFO - Epoch 64, train loss: 282.8125, val loss: 284.3641
2024-06-01 21:09:30,436 - root - INFO - Epoch 65, train loss: 282.6209, val loss: 283.8479
2024-06-01 21:09:33,041 - root - INFO - Epoch 66, train loss: 282.6895, val loss: 284.1376
2024-06-01 21:09:35,688 - root - INFO - Epoch 67, train loss: 282.6264, val loss: 283.8331
2024-06-01 21:09:38,311 - root - INFO - Epoch 68, train loss: 282.4196, val loss: 284.2169
2024-06-01 21:09:40,851 - root - INFO - Epoch 69, train loss: 282.4722, val loss: 284.9735
2024-06-01 21:09:43,522 - root - INFO - Epoch 70, train loss: 282.6975, val loss: 284.5907
2024-06-01 21:09:46,148 - root - INFO - Epoch 71, train loss: 282.7542, val loss: 284.0302
2024-06-01 21:09:48,694 - root - INFO - Epoch 72, train loss: 282.5280, val loss: 284.0099
2024-06-01 21:09:51,266 - root - INFO - Epoch 73, train loss: 282.5538, val loss: 284.5768
2024-06-01 21:09:53,842 - root - INFO - Epoch 74, train loss: 282.3821, val loss: 284.5437
2024-06-01 21:09:56,457 - root - INFO - Epoch 75, train loss: 282.3902, val loss: 284.4568
2024-06-01 21:09:59,067 - root - INFO - Epoch 76, train loss: 282.3199, val loss: 283.8653
2024-06-01 21:10:01,680 - root - INFO - Epoch 77, train loss: 282.3909, val loss: 283.9742
2024-06-01 21:10:04,322 - root - INFO - Epoch 78, train loss: 282.2992, val loss: 284.5614
2024-06-01 21:10:06,939 - root - INFO - Epoch 79, train loss: 282.0387, val loss: 284.5393
2024-06-01 21:10:09,534 - root - INFO - Epoch 80, train loss: 281.8872, val loss: 284.4195
2024-06-01 21:10:12,155 - root - INFO - Epoch 81, train loss: 281.9337, val loss: 284.4718
2024-06-01 21:10:14,750 - root - INFO - Epoch 82, train loss: 281.8552, val loss: 284.8538
2024-06-01 21:10:17,305 - root - INFO - Epoch 83, train loss: 281.6989, val loss: 284.4877
2024-06-01 21:10:19,938 - root - INFO - Epoch 84, train loss: 281.6455, val loss: 284.5904
2024-06-01 21:10:22,568 - root - INFO - Epoch 85, train loss: 281.6617, val loss: 284.8457
2024-06-01 21:10:25,178 - root - INFO - Epoch 86, train loss: 281.7163, val loss: 284.9405
2024-06-01 21:10:27,754 - root - INFO - Epoch 87, train loss: 281.7828, val loss: 284.8034
2024-06-01 21:10:30,342 - root - INFO - Epoch 88, train loss: 281.6596, val loss: 284.8106
2024-06-01 21:10:32,984 - root - INFO - Epoch 89, train loss: 281.6973, val loss: 284.7933
2024-06-01 21:10:35,562 - root - INFO - Epoch 90, train loss: 281.6457, val loss: 284.6413
2024-06-01 21:10:38,164 - root - INFO - Epoch 91, train loss: 281.5122, val loss: 284.7699
2024-06-01 21:10:40,759 - root - INFO - Epoch 92, train loss: 281.4749, val loss: 284.8893
2024-06-01 21:10:43,454 - root - INFO - Epoch 93, train loss: 281.5003, val loss: 285.2821
2024-06-01 21:10:46,066 - root - INFO - Epoch 94, train loss: 281.4752, val loss: 285.0169
2024-06-01 21:10:48,617 - root - INFO - Epoch 95, train loss: 281.4691, val loss: 284.8693
2024-06-01 21:10:51,150 - root - INFO - Epoch 96, train loss: 281.2943, val loss: 284.9616
2024-06-01 21:10:53,842 - root - INFO - Epoch 97, train loss: 281.2679, val loss: 284.7369
2024-06-01 21:10:56,426 - root - INFO - Epoch 98, train loss: 281.2656, val loss: 284.8835
2024-06-01 21:10:58,961 - root - INFO - Epoch 99, train loss: 281.2697, val loss: 284.8655
2024-06-01 21:11:01,505 - root - INFO - Epoch 100, train loss: 281.2145, val loss: 284.8712
13
2024-06-01 21:08:32,746 - root - INFO - Epoch 43, train loss: 284.2996, val loss: 282.6490
2024-06-01 21:08:35,424 - root - INFO - Epoch 44, train loss: 283.8289, val loss: 282.8434
2024-06-01 21:08:38,021 - root - INFO - Epoch 45, train loss: 283.7712, val loss: 282.9538
2024-06-01 21:08:40,778 - root - INFO - Epoch 46, train loss: 284.0215, val loss: 282.5079
2024-06-01 21:08:43,421 - root - INFO - Epoch 47, train loss: 284.0071, val loss: 283.1211
2024-06-01 21:08:46,090 - root - INFO - Epoch 48, train loss: 283.7275, val loss: 282.5766
2024-06-01 21:08:48,671 - root - INFO - Epoch 49, train loss: 283.8931, val loss: 282.8772
2024-06-01 21:08:51,309 - root - INFO - Epoch 50, train loss: 283.9789, val loss: 283.2922
2024-06-01 21:08:53,891 - root - INFO - Epoch 51, train loss: 283.7663, val loss: 283.4704
2024-06-01 21:08:56,584 - root - INFO - Epoch 52, train loss: 283.7678, val loss: 283.2109
2024-06-01 21:08:59,157 - root - INFO - Epoch 53, train loss: 283.6305, val loss: 283.0791
2024-06-01 21:09:01,791 - root - INFO - Epoch 54, train loss: 283.3969, val loss: 283.4383
2024-06-01 21:09:04,403 - root - INFO - Epoch 55, train loss: 283.2058, val loss: 283.2879
2024-06-01 21:09:07,027 - root - INFO - Epoch 56, train loss: 283.0692, val loss: 283.9851
2024-06-01 21:09:09,551 - root - INFO - Epoch 57, train loss: 283.1664, val loss: 283.3952
2024-06-01 21:09:12,174 - root - INFO - Epoch 58, train loss: 283.0235, val loss: 284.0812
2024-06-01 21:09:14,798 - root - INFO - Epoch 59, train loss: 283.2518, val loss: 284.3568
2024-06-01 21:09:17,441 - root - INFO - Epoch 60, train loss: 282.9344, val loss: 284.0051
2024-06-01 21:09:19,965 - root - INFO - Epoch 61, train loss: 282.7564, val loss: 284.3685
2024-06-01 21:09:22,593 - root - INFO - Epoch 62, train loss: 282.4829, val loss: 284.8989
2024-06-01 21:09:25,219 - root - INFO - Epoch 63, train loss: 282.7067, val loss: 285.2570
2024-06-01 21:09:27,881 - root - INFO - Epoch 64, train loss: 282.8125, val loss: 284.3641
2024-06-01 21:09:30,436 - root - INFO - Epoch 65, train loss: 282.6209, val loss: 283.8479
2024-06-01 21:09:33,041 - root - INFO - Epoch 66, train loss: 282.6895, val loss: 284.1376
2024-06-01 21:09:35,688 - root - INFO - Epoch 67, train loss: 282.6264, val loss: 283.8331
2024-06-01 21:09:38,311 - root - INFO - Epoch 68, train loss: 282.4196, val loss: 284.2169
2024-06-01 21:09:40,851 - root - INFO - Epoch 69, train loss: 282.4722, val loss: 284.9735
2024-06-01 21:09:43,522 - root - INFO - Epoch 70, train loss: 282.6975, val loss: 284.5907
2024-06-01 21:09:46,148 - root - INFO - Epoch 71, train loss: 282.7542, val loss: 284.0302
2024-06-01 21:09:48,694 - root - INFO - Epoch 72, train loss: 282.5280, val loss: 284.0099
2024-06-01 21:09:51,266 - root - INFO - Epoch 73, train loss: 282.5538, val loss: 284.5768
2024-06-01 21:09:53,842 - root - INFO - Epoch 74, train loss: 282.3821, val loss: 284.5437
2024-06-01 21:09:56,457 - root - INFO - Epoch 75, train loss: 282.3902, val loss: 284.4568
2024-06-01 21:09:59,067 - root - INFO - Epoch 76, train loss: 282.3199, val loss: 283.8653
2024-06-01 21:10:01,680 - root - INFO - Epoch 77, train loss: 282.3909, val loss: 283.9742
2024-06-01 21:10:04,322 - root - INFO - Epoch 78, train loss: 282.2992, val loss: 284.5614
2024-06-01 21:10:06,939 - root - INFO - Epoch 79, train loss: 282.0387, val loss: 284.5393
2024-06-01 21:10:09,534 - root - INFO - Epoch 80, train loss: 281.8872, val loss: 284.4195
2024-06-01 21:10:12,155 - root - INFO - Epoch 81, train loss: 281.9337, val loss: 284.4718
2024-06-01 21:10:14,750 - root - INFO - Epoch 82, train loss: 281.8552, val loss: 284.8538
2024-06-01 21:10:17,305 - root - INFO - Epoch 83, train loss: 281.6989, val loss: 284.4877
2024-06-01 21:10:19,938 - root - INFO - Epoch 84, train loss: 281.6455, val loss: 284.5904
2024-06-01 21:10:22,568 - root - INFO - Epoch 85, train loss: 281.6617, val loss: 284.8457
2024-06-01 21:10:25,178 - root - INFO - Epoch 86, train loss: 281.7163, val loss: 284.9405
2024-06-01 21:10:27,754 - root - INFO - Epoch 87, train loss: 281.7828, val loss: 284.8034
2024-06-01 21:10:30,342 - root - INFO - Epoch 88, train loss: 281.6596, val loss: 284.8106
2024-06-01 21:10:32,984 - root - INFO - Epoch 89, train loss: 281.6973, val loss: 284.7933
2024-06-01 21:10:35,562 - root - INFO - Epoch 90, train loss: 281.6457, val loss: 284.6413
